"ID","SO2_MAS+0","SO2_MAS+1","SO2_MAS+2","SO2_MAS+3","SO2_MAS+4","SO2_MAS+5","SO2_MAS+6","SO2_MAS+7","SO2_MAS+8","SO2_MAS+9","SO2_MAS+10","SO2_MAS+11"
1572,0,0,0,0,0,0,0,0,0,0,0,0
1573,0,0,0,0,0,0,0,0,0,0,0,0
1574,0,0,0,0,0,0,0,0,0,0,0,0
1575,0,0,0,0,0,0,0,0,0,0,0,0
1576,0,0,0,0,0,0,0,0,0,0,0,0
1577,0,0,0,0,0,0,0,0,0,0,0,0
1578,0,0,0,0,0,0,0,0,0,0,0,0
1579,0,0,0,0,0,0,0,0,0,0,0,0
1580,0,0,0,0,0,0,0,0,0,0,0,0
1581,0,0,0,0,0,0,0,0,0,0,0,0
1582,0,0,0,0,0,0,0,0,0,0,0,0
1583,0,0,0,0,0,0,0,0,0,0,0,0
1584,0,0,0,0,0,0,0,0,0,0,0,0
1585,0,0,0,0,0,0,0,0,0,0,0,0
1586,0,0,0,0,0,0,0,0,0,0,0,0
1587,0,0,0,0,0,0,0,0,0,0,0,0
1588,0,0,0,0,0,0,0,0,0,0,0,0
1589,0,0,0,0,0,0,0,0,0,0,0,0
1590,0,0,0,0,0,0,0,0,0,0,0,0
1591,0,0,0,0,0,0,0,0,0,0,0,0
1592,0,0,0,0,0,0,0,0,0,0,0,0
1593,0,0,0,0,0,0,0,0,0,0,0,0
1594,0,0,0,0,0,0,0,0,0,0,0,0
1595,0,0,0,0,0,0,0,0,0,0,0,0
1596,0,0,0,0,0,0,0,0,0,0,0,0
1597,0,0,0,0,0,0,0,0,0,0,0,0
1598,0,0,0,0,0,0,0,0,0,0,0,0
1599,0,0,0,0,0,0,0,0,0,0,0,0
1600,0,0,0,0,0,0,0,0,0,0,0,0
1601,0,0,0,0,0,0,0,0,0,0,0,0
1602,0,0,0,0,0,0,0,0,0,0,0,0
1603,0,0,0,0,0,0,0,0,0,0,0,0
1604,0,0,0,0,0,0,0,0,0,0,0,0
1605,0,0,0,0,0,0,0,0,0,0,0,0
1606,0,0,0,0,0,0,0,0,0,0,0,0
1607,0,0,0,0,0,0,0,0,0,0,0,0
1608,0,0,0,0,0,0,0,0,0,0,0,0
1609,0,0,0,0,0,0,0,0,0,0,0,0
1610,0,0,0,0,0,0,0,0,0,0,0,0
1611,0,0,0,0,0,0,0,0,0,0,0,0
1612,0,0,0,0,0,0,0,0,0,0,0,0
1613,0,0,0,0,0,0,0,0,0,0,0,0
1614,0,0,0,0,0,0,0,0,0,0,0,0
1615,0,0,0,0,0,0,0,0,0,0,0,0
1616,0,0,0,0,0,0,0,0,0,0,0,0
1617,0,0,0,0,0,0,0,0,0,0,0,0
1618,0,0,0,0,0,0,0,0,0,0,0,0
1619,0,0,0,0,0,0,0,0,0,0,0,0
1620,0,0,0,0,0,0,0,0,0,0,0,0
1621,0,0,0,0,0,0,0,0,0,0,0,0
1622,0,0,0,0,0,0,0,0,0,0,0,0
1623,0,0,0,0,0,0,0,0,0,0,0,0
1624,0,0,0,0,0,0,0,0,0,0,0,0
1625,0,0,0,0,0,0,0,0,0,0,0,0
1626,0,0,0,0,0,0,0,0,0,0,0,0
1627,0,0,0,0,0,0,0,0,0,0,0,0
1628,0,0,0,0,0,0,0,0,0,0,0,0
1629,0,0,0,0,0,0,0,0,0,0,0,0
1630,0,0,0,0,0,0,0,0,0,0,0,0
1631,0,0,0,0,0,0,0,0,0,0,0,0
1632,0,0,0,0,0,0,0,0,0,0,0,0
1633,0,0,0,0,0,0,0,0,0,0,0,0
1634,0,0,0,0,0,0,0,0,0,0,0,0
1635,0,0,0,0,0,0,0,0,0,0,0,0
1636,0,0,0,0,0,0,0,0,0,0,0,0
1637,0,0,0,0,0,0,0,0,0,0,0,0
1638,0,0,0,0,0,0,0,0,0,0,0,0
1639,0,0,0,0,0,0,0,0,0,0,0,0
1640,0,0,0,0,0,0,0,0,0,0,0,0
1641,0,0,0,0,0,0,0,0,0,0,0,0
1642,0,0,0,0,0,0,0,0,0,0,0,0
1643,0,0,0,0,0,0,0,0,0,0,0,0
1644,0,0,0,0,0,0,0,0,0,0,0,0
1645,0,0,0,0,0,0,0,0,0,0,0,0
1646,0,0,0,0,0,0,0,0,0,0,0,0
1647,0,0,0,0,0,0,0,0,0,0,0,0
1648,0,0,0,0,0,0,0,0,0,0,0,0
1649,0,0,0,0,0,0,0,0,0,0,0,0
1650,0,0,0,0,0,0,0,0,0,0,0,0
1651,0,0,0,0,0,0,0,0,0,0,0,0
1652,0,0,0,0,0,0,0,0,0,0,0,0
1653,0,0,0,0,0,0,0,0,0,0,0,0
1654,0,0,0,0,0,0,0,0,0,0,0,0
1655,0,0,0,0,0,0,0,0,0,0,0,0
1656,0,0,0,0,0,0,0,0,0,0,0,0
1657,0,0,0,0,0,0,0,0,0,0,0,0
1658,0,0,0,0,0,0,0,0,0,0,0,0
1659,0,0,0,0,0,0,0,0,0,0,0,0
1660,0,0,0,0,0,0,0,0,0,0,0,0
1661,0,0,0,0,0,0,0,0,0,0,0,0
1662,0,0,0,0,0,0,0,0,0,0,0,0
1663,0,0,0,0,0,0,0,0,0,0,0,0
1664,0,0,0,0,0,0,0,0,0,0,0,0
1665,0,0,0,0,0,0,0,0,0,0,0,0
1666,0,0,0,0,0,0,0,0,0,0,0,0
1667,0,0,0,0,0,0,0,0,0,0,0,0
1668,0,0,0,0,0,0,0,0,0,0,0,0
1669,0,0,0,0,0,0,0,0,0,0,0,0
1670,0,0,0,0,0,0,0,0,0,0,0,0
1671,0,0,0,0,0,0,0,0,0,0,0,0
1672,0,0,0,0,0,0,0,0,0,0,0,0
1673,0,0,0,0,0,0,0,0,0,0,0,0
1674,0,0,0,0,0,0,0,0,0,0,0,0
1675,0,0,0,0,0,0,0,0,0,0,0,0
1676,0,0,0,0,0,0,0,0,0,0,0,0
1677,0,0,0,0,0,0,0,0,0,0,0,0
1678,0,0,0,0,0,0,0,0,0,0,0,0
1679,0,0,0,0,0,0,0,0,0,0,0,0
1680,0,0,0,0,0,0,0,0,0,0,0,0
1681,0,0,0,0,0,0,0,0,0,0,0,0
1682,0,0,0,0,0,0,0,0,0,0,0,0
1683,0,0,0,0,0,0,0,0,0,0,0,0
1684,0,0,0,0,0,0,0,0,0,0,0,0
1685,0,0,0,0,0,0,0,0,0,0,0,0
1686,0,0,0,0,0,0,0,0,0,0,0,0
1687,0,0,0,0,0,0,0,0,0,0,0,0
1688,0,0,0,0,0,0,0,0,0,0,0,0
1689,0,0,0,0,0,0,0,0,0,0,0,0
1690,0,0,0,0,0,0,0,0,0,0,0,0
1691,0,0,0,0,0,0,0,0,0,0,0,0
1692,0,0,0,0,0,0,0,0,0,0,0,0
1693,0,0,0,0,0,0,0,0,0,0,0,0
1694,0,0,0,0,0,0,0,0,0,0,0,0
1695,0,0,0,0,0,0,0,0,0,0,0,0
1696,0,0,0,0,0,0,0,0,0,0,0,0
1697,0,0,0,0,0,0,0,0,0,0,0,0
1698,0,0,0,0,0,0,0,0,0,0,0,0
1699,0,0,0,0,0,0,0,0,0,0,0,0
1700,0,0,0,0,0,0,0,0,0,0,0,0
1701,0,0,0,0,0,0,0,0,0,0,0,0
1702,0,0,0,0,0,0,0,0,0,0,0,0
1703,0,0,0,0,0,0,0,0,0,0,0,0
1704,0,0,0,0,0,0,0,0,0,0,0,0
1705,0,0,0,0,0,0,0,0,0,0,0,0
1706,0,0,0,0,0,0,0,0,0,0,0,0
1707,0,0,0,0,0,0,0,0,0,0,0,0
1708,0,0,0,0,0,0,0,0,0,0,0,0
1709,0,0,0,0,0,0,0,0,0,0,0,0
1710,0,0,0,0,0,0,0,0,0,0,0,0
1711,0,0,0,0,0,0,0,0,0,0,0,0
1712,0,0,0,0,0,0,0,0,0,0,0,0
1713,0,0,0,0,0,0,0,0,0,0,0,0
1714,0,0,0,0,0,0,0,0,0,0,0,0
1715,0,0,0,0,0,0,0,0,0,0,0,0
1716,0,0,0,0,0,0,0,0,0,0,0,0
1717,0,0,0,0,0,0,0,0,0,0,0,0
1718,0,0,0,0,0,0,0,0,0,0,0,0
1719,0,0,0,0,0,0,0,0,0,0,0,0
1720,0,0,0,0,0,0,0,0,0,0,0,0
1721,0,0,0,0,0,0,0,0,0,0,0,0
1722,0,0,0,0,0,0,0,0,0,0,0,0
1723,0,0,0,0,0,0,0,0,0,0,0,0
1724,0,0,0,0,0,0,0,0,0,0,0,0
1725,0,0,0,0,0,0,0,0,0,0,0,0
1726,0,0,0,0,0,0,0,0,0,0,0,0
1727,0,0,0,0,0,0,0,0,0,0,0,0
1728,0,0,0,0,0,0,0,0,0,0,0,0
1729,0,0,0,0,0,0,0,0,0,0,0,0
1730,0,0,0,0,0,0,0,0,0,0,0,0
1731,0,0,0,0,0,0,0,0,0,0,0,0
1732,0,0,0,0,0,0,0,0,0,0,0,0
1733,0,0,0,0,0,0,0,0,0,0,0,0
1734,0,0,0,0,0,0,0,0,0,0,0,0
1735,0,0,0,0,0,0,0,0,0,0,0,0
1736,0,0,0,0,0,0,0,0,0,0,0,0
1737,0,0,0,0,0,0,0,0,0,0,0,0
1738,0,0,0,0,0,0,0,0,0,0,0,0
1739,0,0,0,0,0,0,0,0,0,0,0,0
1740,0,0,0,0,0,0,0,0,0,0,0,0
1741,0,0,0,0,0,0,0,0,0,0,0,0
1742,0,0,0,0,0,0,0,0,0,0,0,0
1743,0,0,0,0,0,0,0,0,0,0,0,0
1744,0,0,0,0,0,0,0,0,0,0,0,0
1745,0,0,0,0,0,0,0,0,0,0,0,0
1746,0,0,0,0,0,0,0,0,0,0,0,0
1747,0,0,0,0,0,0,0,0,0,0,0,0
1748,0,0,0,0,0,0,0,0,0,0,0,0
1749,0,0,0,0,0,0,0,0,0,0,0,0
1750,0,0,0,0,0,0,0,0,0,0,0,0
1751,0,0,0,0,0,0,0,0,0,0,0,0
1752,0,0,0,0,0,0,0,0,0,0,0,0
1753,0,0,0,0,0,0,0,0,0,0,0,0
1754,0,0,0,0,0,0,0,0,0,0,0,0
1755,0,0,0,0,0,0,0,0,0,0,0,0
1756,0,0,0,0,0,0,0,0,0,0,0,0
1757,0,0,0,0,0,0,0,0,0,0,0,0
1758,0,0,0,0,0,0,0,0,0,0,0,0
1759,0,0,0,0,0,0,0,0,0,0,0,0
1760,0,0,0,0,0,0,0,0,0,0,0,0
1761,0,0,0,0,0,0,0,0,0,0,0,0
1762,0,0,0,0,0,0,0,0,0,0,0,0
1763,0,0,0,0,0,0,0,0,0,0,0,0
1764,0,0,0,0,0,0,0,0,0,0,0,0
1765,0,0,0,0,0,0,0,0,0,0,0,0
1766,0,0,0,0,0,0,0,0,0,0,0,0
1767,0,0,0,0,0,0,0,0,0,0,0,0
1768,0,0,0,0,0,0,0,0,0,0,0,0
1769,0,0,0,0,0,0,0,0,0,0,0,0
1770,0,0,0,0,0,0,0,0,0,0,0,0
1771,0,0,0,0,0,0,0,0,0,0,0,0
1772,0,0,0,0,0,0,0,0,0,0,0,0
1773,0,0,0,0,0,0,0,0,0,0,0,0
1774,0,0,0,0,0,0,0,0,0,0,0,0
1775,0,0,0,0,0,0,0,0,0,0,0,0
1776,0,0,0,0,0,0,0,0,0,0,0,0
1777,0,0,0,0,0,0,0,0,0,0,0,0
1778,0,0,0,0,0,0,0,0,0,0,0,0
1779,0,0,0,0,0,0,0,0,0,0,0,0
1780,0,0,0,0,0,0,0,0,0,0,0,0
1781,0,0,0,0,0,0,0,0,0,0,0,0
1782,0,0,0,0,0,0,0,0,0,0,0,0
1783,0,0,0,0,0,0,0,0,0,0,0,0
1784,0,0,0,0,0,0,0,0,0,0,0,0
1785,0,0,0,0,0,0,0,0,0,0,0,0
1786,0,0,0,0,0,0,0,0,0,0,0,0
1787,0,0,0,0,0,0,0,0,0,0,0,0
1788,0,0,0,0,0,0,0,0,0,0,0,0
1789,0,0,0,0,0,0,0,0,0,0,0,0
1790,0,0,0,0,0,0,0,0,0,0,0,0
1791,0,0,0,0,0,0,0,0,0,0,0,0
1792,0,0,0,0,0,0,0,0,0,0,0,0
1793,0,0,0,0,0,0,0,0,0,0,0,0
1794,0,0,0,0,0,0,0,0,0,0,0,0
1795,0,0,0,0,0,0,0,0,0,0,0,0
1796,0,0,0,0,0,0,0,0,0,0,0,0
1797,0,0,0,0,0,0,0,0,0,0,0,0
1798,0,0,0,0,0,0,0,0,0,0,0,0
1799,0,0,0,0,0,0,0,0,0,0,0,0
1800,0,0,0,0,0,0,0,0,0,0,0,0
1801,0,0,0,0,0,0,0,0,0,0,0,0
1802,0,0,0,0,0,0,0,0,0,0,0,0
1803,0,0,0,0,0,0,0,0,0,0,0,0
1804,0,0,0,0,0,0,0,0,0,0,0,0
1805,0,0,0,0,0,0,0,0,0,0,0,0
1806,0,0,0,0,0,0,0,0,0,0,0,0
1807,0,0,0,0,0,0,0,0,0,0,0,0
1808,0,0,0,0,0,0,0,0,0,0,0,0
1809,0,0,0,0,0,0,0,0,0,0,0,0
1810,0,0,0,0,0,0,0,0,0,0,0,0
1811,0,0,0,0,0,0,0,0,0,0,0,0
1812,0,0,0,0,0,0,0,0,0,0,0,0
1813,0,0,0,0,0,0,0,0,0,0,0,0
1814,0,0,0,0,0,0,0,0,0,0,0,0
1815,0,0,0,0,0,0,0,0,0,0,0,0
1816,0,0,0,0,0,0,0,0,0,0,0,0
1817,0,0,0,0,0,0,0,0,0,0,0,0
1818,0,0,0,0,0,0,0,0,0,0,0,0
1819,0,0,0,0,0,0,0,0,0,0,0,0
1820,0,0,0,0,0,0,0,0,0,0,0,0
1821,0,0,0,0,0,0,0,0,0,0,0,0
1822,0,0,0,0,0,0,0,0,0,0,0,0
1823,0,0,0,0,0,0,0,0,0,0,0,0
1824,0,0,0,0,0,0,0,0,0,0,0,0
1825,0,0,0,0,0,0,0,0,0,0,0,0
1826,0,0,0,0,0,0,0,0,0,0,0,0
1827,0,0,0,0,0,0,0,0,0,0,0,0
1828,0,0,0,0,0,0,0,0,0,0,0,0
1829,0,0,0,0,0,0,0,0,0,0,0,0
1830,0,0,0,0,0,0,0,0,0,0,0,0
1831,0,0,0,0,0,0,0,0,0,0,0,0
1832,0,0,0,0,0,0,0,0,0,0,0,0
1833,0,0,0,0,0,0,0,0,0,0,0,0
1834,0,0,0,0,0,0,0,0,0,0,0,0
1835,0,0,0,0,0,0,0,0,0,0,0,0
1836,0,0,0,0,0,0,0,0,0,0,0,0
1837,0,0,0,0,0,0,0,0,0,0,0,0
1838,0,0,0,0,0,0,0,0,0,0,0,0
1839,0,0,0,0,0,0,0,0,0,0,0,0
1840,0,0,0,0,0,0,0,0,0,0,0,0
1841,0,0,0,0,0,0,0,0,0,0,0,0
1842,0,0,0,0,0,0,0,0,0,0,0,0
1843,0,0,0,0,0,0,0,0,0,0,0,0
1844,0,0,0,0,0,0,0,0,0,0,0,0
1845,0,0,0,0,0,0,0,0,0,0,0,0
1846,0,0,0,0,0,0,0,0,0,0,0,0
1847,0,0,0,0,0,0,0,0,0,0,0,0
1848,0,0,0,0,0,0,0,0,0,0,0,0
1849,0,0,0,0,0,0,0,0,0,0,0,0
1850,0,0,0,0,0,0,0,0,0,0,0,0
1851,0,0,0,0,0,0,0,0,0,0,0,0
1852,0,0,0,0,0,0,0,0,0,0,0,0
1853,0,0,0,0,0,0,0,0,0,0,0,0
1854,0,0,0,0,0,0,0,0,0,0,0,0
1855,0,0,0,0,0,0,0,0,0,0,0,0
1856,0,0,0,0,0,0,0,0,0,0,0,0
1857,0,0,0,0,0,0,0,0,0,0,0,0
1858,0,0,0,0,0,0,0,0,0,0,0,0
1859,0,0,0,0,0,0,0,0,0,0,0,0
1860,0,0,0,0,0,0,0,0,0,0,0,0
1861,0,0,0,0,0,0,0,0,0,0,0,0
1862,0,0,0,0,0,0,0,0,0,0,0,0
1863,0,0,0,0,0,0,0,0,0,0,0,0
1864,0,0,0,0,0,0,0,0,0,0,0,0
1865,0,0,0,0,0,0,0,0,0,0,0,0
1866,0,0,0,0,0,0,0,0,0,0,0,0
1867,0,0,0,0,0,0,0,0,0,0,0,0
1868,0,0,0,0,0,0,0,0,0,0,0,0
1869,0,0,0,0,0,0,0,0,0,0,0,0
1870,0,0,0,0,0,0,0,0,0,0,0,0
1871,0,0,0,0,0,0,0,0,0,0,0,0
1872,0,0,0,0,0,0,0,0,0,0,0,0
1873,0,0,0,0,0,0,0,0,0,0,0,0
1874,0,0,0,0,0,0,0,0,0,0,0,0
1875,0,0,0,0,0,0,0,0,0,0,0,0
1876,0,0,0,0,0,0,0,0,0,0,0,0
1877,0,0,0,0,0,0,0,0,0,0,0,0
1878,0,0,0,0,0,0,0,0,0,0,0,0
1879,0,0,0,0,0,0,0,0,0,0,0,0
1880,0,0,0,0,0,0,0,0,0,0,0,0
1881,0,0,0,0,0,0,0,0,0,0,0,0
1882,0,0,0,0,0,0,0,0,0,0,0,0
1883,0,0,0,0,0,0,0,0,0,0,0,0
1884,0,0,0,0,0,0,0,0,0,0,0,0
1885,0,0,0,0,0,0,0,0,0,0,0,0
1886,0,0,0,0,0,0,0,0,0,0,0,0
1887,0,0,0,0,0,0,0,0,0,0,0,0
1888,0,0,0,0,0,0,0,0,0,0,0,0
1889,0,0,0,0,0,0,0,0,0,0,0,0
1890,0,0,0,0,0,0,0,0,0,0,0,0
1891,0,0,0,0,0,0,0,0,0,0,0,0
1892,0,0,0,0,0,0,0,0,0,0,0,0
1893,0,0,0,0,0,0,0,0,0,0,0,0
1894,0,0,0,0,0,0,0,0,0,0,0,0
1895,0,0,0,0,0,0,0,0,0,0,0,0
1896,0,0,0,0,0,0,0,0,0,0,0,0
1897,0,0,0,0,0,0,0,0,0,0,0,0
1898,0,0,0,0,0,0,0,0,0,0,0,0
1899,0,0,0,0,0,0,0,0,0,0,0,0
1900,0,0,0,0,0,0,0,0,0,0,0,0
1901,0,0,0,0,0,0,0,0,0,0,0,0
1902,0,0,0,0,0,0,0,0,0,0,0,0
1903,0,0,0,0,0,0,0,0,0,0,0,0
1904,0,0,0,0,0,0,0,0,0,0,0,0
1905,0,0,0,0,0,0,0,0,0,0,0,0
1906,0,0,0,0,0,0,0,0,0,0,0,0
1907,0,0,0,0,0,0,0,0,0,0,0,0
1908,0,0,0,0,0,0,0,0,0,0,0,0
1909,0,0,0,0,0,0,0,0,0,0,0,0
1910,0,0,0,0,0,0,0,0,0,0,0,0
1911,0,0,0,0,0,0,0,0,0,0,0,0
1912,0,0,0,0,0,0,0,0,0,0,0,0
1913,0,0,0,0,0,0,0,0,0,0,0,0
1914,0,0,0,0,0,0,0,0,0,0,0,0
1915,0,0,0,0,0,0,0,0,0,0,0,1
1916,0,0,0,0,0,0,0,0,0,0,1,2
1917,0,0,0,0,0,0,0,0,0,1,2,1
1918,0,0,0,0,0,0,0,0,1,2,1,1
1919,0,0,0,0,0,0,0,1,2,1,1,0
1920,0,0,0,0,0,0,1,2,1,1,0,1
1921,0,0,0,0,0,1,2,1,1,0,1,4
1922,0,0,0,0,1,2,1,1,0,1,4,9
1923,0,0,0,1,2,1,1,0,1,4,9,9
1924,0,0,1,2,1,1,0,1,4,9,9,3
1925,0,1,2,1,1,0,1,4,9,9,3,1
1926,1,2,1,1,0,1,4,9,9,3,1,2
1927,2,1,1,0,1,4,9,9,3,1,2,2
1928,1,1,0,1,4,9,9,3,1,2,2,1
1929,1,0,1,4,9,9,3,1,2,2,1,0
1930,0,1,4,9,9,3,1,2,2,1,0,0
1931,1,4,9,9,3,1,2,2,1,0,0,0
1932,4,9,9,3,1,2,2,1,0,0,0,0
1933,9,9,3,1,2,2,1,0,0,0,0,0
1934,9,3,1,2,2,1,0,0,0,0,0,0
1935,3,1,2,2,1,0,0,0,0,0,0,0
1936,1,2,2,1,0,0,0,0,0,0,0,0
1937,2,2,1,0,0,0,0,0,0,0,0,0
1938,2,1,0,0,0,0,0,0,0,0,0,0
1939,1,0,0,0,0,0,0,0,0,0,0,0
1940,0,0,0,0,0,0,0,0,0,0,0,0
1941,0,0,0,0,0,0,0,0,0,0,0,0
1942,0,0,0,0,0,0,0,0,0,0,0,0
1943,0,0,0,0,0,0,0,0,0,0,0,0
1944,0,0,0,0,0,0,0,0,0,0,0,0
1945,0,0,0,0,0,0,0,0,0,0,0,0
1946,0,0,0,0,0,0,0,0,0,0,0,0
1947,0,0,0,0,0,0,0,0,0,0,0,0
1948,0,0,0,0,0,0,0,0,0,0,0,0
1949,0,0,0,0,0,0,0,0,0,0,0,0
1950,0,0,0,0,0,0,0,0,0,0,0,0
1951,0,0,0,0,0,0,0,0,0,0,0,0
1952,0,0,0,0,0,0,0,0,0,0,0,0
1953,0,0,0,0,0,0,0,0,0,0,0,0
1954,0,0,0,0,0,0,0,0,0,0,0,0
1955,0,0,0,0,0,0,0,0,0,0,0,0
1956,0,0,0,0,0,0,0,0,0,0,0,0
1957,0,0,0,0,0,0,0,0,0,0,0,0
1958,0,0,0,0,0,0,0,0,0,0,0,1
1959,0,0,0,0,0,0,0,0,0,0,1,0
1960,0,0,0,0,0,0,0,0,0,1,0,0
1961,0,0,0,0,0,0,0,0,1,0,0,0
1962,0,0,0,0,0,0,0,1,0,0,0,1
1963,0,0,0,0,0,0,1,0,0,0,1,1
1964,0,0,0,0,0,1,0,0,0,1,1,1
1965,0,0,0,0,1,0,0,0,1,1,1,2
1966,0,0,0,1,0,0,0,1,1,1,2,4
1967,0,0,1,0,0,0,1,1,1,2,4,7
1968,0,1,0,0,0,1,1,1,2,4,7,9
1969,1,0,0,0,1,1,1,2,4,7,9,14
1970,0,0,0,1,1,1,2,4,7,9,14,18
1971,0,0,1,1,1,2,4,7,9,14,18,13
1972,0,1,1,1,2,4,7,9,14,18,13,6
1973,1,1,1,2,4,7,9,14,18,13,6,4
1974,1,1,2,4,7,9,14,18,13,6,4,3
1975,1,2,4,7,9,14,18,13,6,4,3,2
1976,2,4,7,9,14,18,13,6,4,3,2,2
1977,4,7,9,14,18,13,6,4,3,2,2,1
1978,7,9,14,18,13,6,4,3,2,2,1,1
1979,9,14,18,13,6,4,3,2,2,1,1,1
1980,14,18,13,6,4,3,2,2,1,1,1,1
1981,18,13,6,4,3,2,2,1,1,1,1,1
1982,13,6,4,3,2,2,1,1,1,1,1,1
1983,6,4,3,2,2,1,1,1,1,1,1,0
1984,4,3,2,2,1,1,1,1,1,1,0,0
1985,3,2,2,1,1,1,1,1,1,0,0,0
1986,2,2,1,1,1,1,1,1,0,0,0,1
1987,2,1,1,1,1,1,1,0,0,0,1,0
1988,1,1,1,1,1,1,0,0,0,1,0,1
1989,1,1,1,1,1,0,0,0,1,0,1,1
1990,1,1,1,1,0,0,0,1,0,1,1,1
1991,1,1,1,0,0,0,1,0,1,1,1,1
1992,1,1,0,0,0,1,0,1,1,1,1,2
1993,1,0,0,0,1,0,1,1,1,1,2,2
1994,0,0,0,1,0,1,1,1,1,2,2,1
1995,0,0,1,0,1,1,1,1,2,2,1,1
1996,0,1,0,1,1,1,1,2,2,1,1,1
1997,1,0,1,1,1,1,2,2,1,1,1,0
1998,0,1,1,1,1,2,2,1,1,1,0,0
1999,1,1,1,1,2,2,1,1,1,0,0,1
2000,1,1,1,2,2,1,1,1,0,0,1,0
2001,1,1,2,2,1,1,1,0,0,1,0,0
2002,1,2,2,1,1,1,0,0,1,0,0,0
2003,2,2,1,1,1,0,0,1,0,0,0,0
2004,2,1,1,1,0,0,1,0,0,0,0,0
2005,1,1,1,0,0,1,0,0,0,0,0,0
2006,1,1,0,0,1,0,0,0,0,0,0,0
2007,1,0,0,1,0,0,0,0,0,0,0,0
2008,0,0,1,0,0,0,0,0,0,0,0,1
2009,0,1,0,0,0,0,0,0,0,0,1,1
2010,1,0,0,0,0,0,0,0,0,1,1,1
2011,0,0,0,0,0,0,0,0,1,1,1,1
2012,0,0,0,0,0,0,0,1,1,1,1,1
2013,0,0,0,0,0,0,1,1,1,1,1,1
2014,0,0,0,0,0,1,1,1,1,1,1,1
2015,0,0,0,0,1,1,1,1,1,1,1,1
2016,0,0,0,1,1,1,1,1,1,1,1,1
2017,0,0,1,1,1,1,1,1,1,1,1,1
2018,0,1,1,1,1,1,1,1,1,1,1,1
2019,1,1,1,1,1,1,1,1,1,1,1,1
2020,1,1,1,1,1,1,1,1,1,1,1,0
2021,1,1,1,1,1,1,1,1,1,1,0,0
2022,1,1,1,1,1,1,1,1,1,0,0,0
2023,1,1,1,1,1,1,1,1,0,0,0,1
2024,1,1,1,1,1,1,1,0,0,0,1,1
2025,1,1,1,1,1,1,0,0,0,1,1,0
2026,1,1,1,1,1,0,0,0,1,1,0,0
2027,1,1,1,1,0,0,0,1,1,0,0,0
2028,1,1,1,0,0,0,1,1,0,0,0,0
2029,1,1,0,0,0,1,1,0,0,0,0,0
2030,1,0,0,0,1,1,0,0,0,0,0,0
2031,0,0,0,1,1,0,0,0,0,0,0,0
2032,0,0,1,1,0,0,0,0,0,0,0,0
2033,0,1,1,0,0,0,0,0,0,0,0,0
2034,1,1,0,0,0,0,0,0,0,0,0,0
2035,1,0,0,0,0,0,0,0,0,0,0,0
2036,0,0,0,0,0,0,0,0,0,0,0,0
2037,0,0,0,0,0,0,0,0,0,0,0,0
2038,0,0,0,0,0,0,0,0,0,0,0,0
2039,0,0,0,0,0,0,0,0,0,0,0,0
2040,0,0,0,0,0,0,0,0,0,0,0,0
2041,0,0,0,0,0,0,0,0,0,0,0,0
2042,0,0,0,0,0,0,0,0,0,0,0,0
2043,0,0,0,0,0,0,0,0,0,0,0,0
2044,0,0,0,0,0,0,0,0,0,0,0,0
2045,0,0,0,0,0,0,0,0,0,0,0,0
2046,0,0,0,0,0,0,0,0,0,0,0,0
2047,0,0,0,0,0,0,0,0,0,0,0,0
2048,0,0,0,0,0,0,0,0,0,0,0,0
2049,0,0,0,0,0,0,0,0,0,0,0,0
2050,0,0,0,0,0,0,0,0,0,0,0,0
2051,0,0,0,0,0,0,0,0,0,0,0,0
2052,0,0,0,0,0,0,0,0,0,0,0,0
2053,0,0,0,0,0,0,0,0,0,0,0,0
2054,0,0,0,0,0,0,0,0,0,0,0,0
2055,0,0,0,0,0,0,0,0,0,0,0,0
2056,0,0,0,0,0,0,0,0,0,0,0,0
2057,0,0,0,0,0,0,0,0,0,0,0,0
2058,0,0,0,0,0,0,0,0,0,0,0,0
2059,0,0,0,0,0,0,0,0,0,0,0,0
2060,0,0,0,0,0,0,0,0,0,0,0,0
2061,0,0,0,0,0,0,0,0,0,0,0,0
2062,0,0,0,0,0,0,0,0,0,0,0,0
2063,0,0,0,0,0,0,0,0,0,0,0,0
2064,0,0,0,0,0,0,0,0,0,0,0,0
2065,0,0,0,0,0,0,0,0,0,0,0,0
2066,0,0,0,0,0,0,0,0,0,0,0,0
2067,0,0,0,0,0,0,0,0,0,0,0,0
2068,0,0,0,0,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0,0,0,0,0,0
2070,0,0,0,0,0,0,0,0,0,0,0,0
2071,0,0,0,0,0,0,0,0,0,0,0,0
2072,0,0,0,0,0,0,0,0,0,0,0,0
2073,0,0,0,0,0,0,0,0,0,0,0,0
2074,0,0,0,0,0,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0,0,0,0,0
2078,0,0,0,0,0,0,0,0,0,0,0,0
2079,0,0,0,0,0,0,0,0,0,0,0,0
2080,0,0,0,0,0,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0,0,0,0,0,0
2082,0,0,0,0,0,0,0,0,0,0,0,0
2083,0,0,0,0,0,0,0,0,0,0,0,0
2084,0,0,0,0,0,0,0,0,0,0,0,0
